name,name_cn,date,bgm_id,douban_id,bili_id,anidb_id,mal_id,tmdb_id,imdb_id,tvdb_id,wikidata_id
Father and Daughter,父与女,2001-05,40187,1300395,,,,movie/48617,tt0279079,,Q1398034
Mulan,花木兰,1998-06,40188,1294833,,,,movie/10674,tt0120762,,Q537407
Tarzan,泰山,1999-06,40189,1294766,,,,movie/37135,tt0120855,,Q208696
Ice Age,冰川时代,2002-03,40190,1291578,,,,movie/425,tt0268380,,Q305250
Ice Age: The Meltdown,冰川时代2：融冰之灾,2006-03,40191,1437342,,,,movie/950,tt0438097,,Q190910
One Minute Fly,苍蝇一分钟的生命,2008-01,40196,4914616,,,,,,,
78 Tours,78转,1985-01,40197,1724348,,,,,,,
Ward 13,13号病房,2003-06,40198,1777013,,,,,,,
A Brief History Of Pretty Much Everything,进化简史,,40199,4316668,,,,,,,
ぷかぷかジュジュ,浮浮啾啾,2012-03,40247,10574476,,8465,13173,,tt2505452,259863,
新テニスの王子様 OVA,新网球王子OVA,2012-04,40249,25900855,md4312882,,,,,,
ぱにょぱにょ デ・ジ・キャラット,Panyo Panyo Di Gi Charat,2002-01,40257,5948652,md2086,645,1597,,,99111,
コープスパーティー Missing Footage,尸体派对 迷失的舞步,2012-08,40286,11584397,,9157,13807,,,271988,
ガールズ&パンツァー,少女与战车,2012-10,40310,10756727,,9227,14131,tv/43967/season/1,tt2294076,262098,
Chicken little,四眼天鸡,2005-11,40335,1309049,,,,movie/9982,tt0371606,,Q270940
お兄ちゃんだけど愛さえあれば関係ないよねっ,就算是哥哥只要有爱就没问题对吧,2012-10,40339,10763910,,9230,14199,tv/62696/season/1,tt2390038,262092,
エクスドライバー,极速巡警,2000-07,40340,,,55,377,,,73571,
ゲゲゲの鬼太郎,鬼太郎第一季,1968-01,40379,4108285,,1451,5688,tv/68236/season/1,tt0189268,265216,
真・女神転生 デビルチルドレン,真女神转生 恶魔之子,2000-10,40380,5244097,md2081,,,tv/131713/season/1,tt1141684,412992,Q16549370
あたしンち,我们这一家,2002-04,40388,1926352,md2038,325,3006,,,90331,
ダウンロード 南無阿弥陀仏は愛の詩,DOWNLOAD 南无阿弥陀佛是爱的诗歌,1992-12,40391,5969304,,,,,,,
恐龙危机之恐龙归来,恐龙危机之恐龙归来,2008-09,40441,,,,,,,,
恐龙危机之恐龙危机,恐龙危机之恐龙危机,2009-01,40442,35744607,,,,,,,
恐龙危机之新世纪,恐龙危机之新世纪,2009-01,40443,,,,,,,,
音迷,音迷,2009-01,40500,24872045,,,45236,,,,
となりの怪物くん,邻座的怪同学,2012-10,40533,10759936,md688,9235,14227,tv/46041/season/1,tt2309302,262107,
火の鳥2772 愛のコスモゾーン,火之鸟2772 爱的宇宙空间,1980-03,40536,1831656,,,,movie/57635,tt0079293,,Q2463310
マスター オブ エピック～The Animation Age～,史诗创造者年代纪,2007-01,40543,3546781,md4817,4336,1885,tv/211702/season/1,tt1161678,248609,
TRON: Uprising,创：崛起,2012-05,40547,6082513,,,,,,,
수호요정 미셸,守护精灵,2004-01,40597,4287529,,5511,4801,,,,
好きっていいなよ。,只要你说你爱我,2012-10,40651,10763906,md735,9236,14289,,,262112,
武装神姫,武装神姬,2012-10,40756,10764086,md741,9237,14237,tv/72698/season/1,tt2390022,263214,
缇可冬季篇,,2008-01,40814,26416096,,14035,39189,,,,
桃太郎の海鷲,桃太郎的海鹰,1943-03,40835,4851661,,6895,6857,movie/118689,tt0420783,,Q1967083
桃太郎 海の神兵,桃太郎 海的神兵,1945-04,40836,3128808,,4055,2765,movie/77604,tt0142666,,Q705003
学園都市 ヴァラノワール,学园都市巴拉诺瓦尔,2002-10,40841,,,,,,,,
どっちもメイド,可爱女仆,2004-12,40842,,,11214,30663,,,,
赤ずきんと健康,小红帽和健康,,40845,,,,,,,,
Starship Troopers: Invasion,星船伞兵：入侵,2012-07,40879,7162552,,9083,14629,movie/114478,tt2085930,,Q2700340
幽☆遊☆白書 映像白書II,幽游白书 映像白书2,1995-12,40931,36923755,,,,,,,
.hack//G.U. TRILOGY,.hack//G.U.三部曲,2007-12,40932,3387577,md4831,5459,3269,movie/26595,tt1164545,79099,
火魅子伝,火魅子传,1999-01,40934,3609364,md2223,454,360,,,79224,
火の鳥 鳳凰編,火之鸟 凤凰篇,1986-12,40935,3803716,,2629,2997,movie/316301,tt0185359,98161,
幻想万華鏡 華鳥風月,幻想万华镜 华鸟风月,2012-05,41013,34937994,,,,,,,
PERSONA4 the Animation -the Factor of Hope-,女神异闻录4 剧场版,2012-06,41019,19966681,,9240,14267,tv/46388,tt2387612,252232,Q3900174
戚继光英雄传,,2012-06,41027,10757012,,,43976,,,,
この中に1人、妹がいる!,三人行必有我妹,2012-07,41028,10563733,,8830,13367,tv/45277/season/1,tt2293988,259645,
ちとせげっちゅ!!,千岁 Get you!!,2012-07,41029,10771320,md3352,9503,16319,,,259655,
pencil head,,2012-03,41149,10553111,,,,,,,
ロボティカ＊ロボティクス,,2011-11,41157,25698360,,9489,12137,,,,
Naked Youth,赤裸青春,2006-01,41163,3577306,,5728,5085,movie/367750,tt1280036,,
钢铁飞龙,钢铁飞龙,2012-05,41188,10777701,,,44293,,,,
Mary and Max,玛丽和马克思,2009-04,41189,3072124,,,,movie/24238,tt0978762,,Q1128756
マイブリッジの糸,麦布里奇的线,2011-09,41234,6518722,,8408,10688,movie/255510,tt2061742,,
ねらわれた学園,被狙击的学园,2012-11,41244,10740299,md2804,9208,14293,movie/135915,tt2399537,,Q17214811
ビビッドレッド・オペレーション,绯色战姬,2013-01,41245,10740235,md35992,9242,14283,tv/52895/season/1,tt2552224,264530,Q2783497
伝染るんです,传染,2009-08,41256,4154626,,,,,,,
コンピューター革命 最強×最速の頭脳誕生,电脑革命,2012-06,41408,24883703,,9247,14317,movie/149950,,,
輪廻のラグランジェ 鴨川デイズ,轮回的拉格朗日 鸭川日常,2012-08,41428,10563744,md3812,9108,13727,,,254662,
靠岸,靠岸,2010-03,41487,3993427,,9180,53230,movie/260707,tt1519469,,Q15909519
さくら荘のペットな彼女,樱花庄的宠物女孩,2012-10,41488,10581328,md687,9153,13759,tv/50325/season/1,tt2296348,262114,
心灵之窗,,2009-08,41491,4006448,,,44382,,,,
BTOOOM!,惊爆游戏!,2012-10,41529,30177854,,9249,14345,,,262095,
ジャスティーン,JUSTEEN,2011-12,41530,10467758,,8710,11767,,,,
七色花,,1991-01,41554,2253815,,,,,,,
ちはやふる2,歌牌情缘 第二季,2013-01,41568,10793475,md617,9261,14397,,,251982,
アラタなるセカイ 未来編,新世界 未来篇,2012-10,41574,10788853,md4302,9259,14373,movie/162975,,,
さんかれあ OAD,散华礼弥 OAD,2012-06,41612,10793481,,8969,13055,,,257518,
ヤマノススメ,向山进发,2013-01,41658,19931451,md134672,9257,14355,tv/53918/season/1,tt2595474,264523,Q62075870
CODE-E,电波少女,2007-07,41705,2053610,,5023,2564,,,80320,
装甲騎兵ボトムズ ザ・ラストレッドショルダー,装甲骑兵 最后的红肩队,1985-08,41731,3221043,,5125,2583,movie/1260319,tt0183849,90521,
装甲騎兵ボトムズ ビッグバトル,装甲骑兵 大战,1986-07,41732,3221054,,5126,2584,movie/1261620,tt0183847,90521,
装甲騎兵ボトムズ 赫奕たる異端,装甲骑兵 荣耀的背后,1994-03,41733,3221069,,3998,2586,,,90521,
装甲騎兵ボトムズ 幻影篇,装甲骑兵 幻影篇,2010-03,41734,4191744,,7279,8017,,,90521,
ボトムズファインダー,装甲骑兵 探寻者,2011-04,41735,,,7919,8249,,,90521,
装甲騎兵ボトムズ 孤影再び,装甲骑兵 孤影再临,2011-04,41736,4942942,md4547,7920,8250,,,90521,
機動戦士ガンダム0083 ジオンの残光,机动战士高达0083 吉恩的残光,1992-08,41742,1766571,,2009,2695,movie/86161,tt0159508,80783,
機動戦士ガンダム 第08MS小隊 ミラーズ・リポート,机动战士高达 第08MS小队 米娜的报告,1998-08,41743,2074880,,1425,83,movie/464038,tt0945355,80784,
アルスラーン戦記IV,亚尔斯兰战记IV 汗血公路,1993-12,41863,5937989,,,,,,,
PES: Peace Eco Smile,驾临地球,2012-05,41864,10796623,,9121,13427,,,,
アルスラーン戦記V 征馬孤影,亚尔斯兰战记V 征马孤影,1995-08,41865,5937990,,,,,,,
アルスラーン戦記II,亚尔斯兰战记II,1992-07,41867,1964025,,,,,,,
バイストン・ウェル物語 ガーゼィの翼,加什之翼,1996-09,41871,5235032,,2330,1657,,,215701,
格闘料理伝説ビストロレシピ,格斗料理传说,2001-12,41873,5363825,,4696,2287,,,80623,
サイレントメビウス,魔法阵都市,1998-04,41874,4068408,md2255,455,1517,tv/46338/season/1,tt0250921,72493,
サイレントメビウス,魔法阵都市 剧场版,1991-08,41876,5383420,md2500,2334,2099,movie/51415,tt0102928,72493,Q112222789
サイレントメビウス2,魔法阵都市 剧场版2,1992-07,41879,5383422,md3967,2638,2100,movie/77527,tt0160869,72493,Q112222790
エンジェル・ハート,天使心,2005-10,41883,26564638,md1850,2926,282,tv/83473,tt5101952,80596,
逮捕しちゃうぞ the MOVIE,逮捕令 剧场版 墨东署最大危机,1999-04,41887,3993361,md3830,993,2013,movie/51106,tt0377008,80054,Q4022936
バイオハザード ディジェネレーション,生化危机 恶化,2008-10,41888,2970087,md28234229,6108,3446,movie/13648,tt1174954,,Q284042
大好き!ハローキティ,最喜欢！凯蒂猫,1993-10,41909,,,5874,3202,,,,
キン肉マン,金肉人,1983-04,41982,4140044,,1930,3272,,,250848,
巨人の星,巨人之星,1968-03,41983,5151503,,3413,5834,,,293065,
劇場版 スレイヤーズRETURN,秀逗魔导士RETURN,1996-08,42095,1782621,md3906,,,,,,
劇場版 スレイヤーズぐれえと,秀逗魔导士GREAT,1997-08,42097,1782622,md3907,,,,,,
빼꼼,倒霉熊,2005-12,42238,2143336,,12890,12145,tv/7011,tt0891369,80029,Q130801
魔法使いなら味噌を喰え！,是魔法使的话就吃味噌！,2012-06,42253,10767528,md4524,9277,14479,,,,
駕籠真太郎アニメ作品集,驾笼真太郎动画作品集,2008-01,42262,,,8745,10003,,,,
ヨルムンガンド PERFECT ORDER,军火女王 PERFECT ORDER,2012-10,42339,10455655,,9076,13331,,,257756,
京騒戯画,京骚戏画,2012-08,42342,11625485,,8300,10893,,,254658,
珍遊記 ～太郎とゆかいな仲間たち～,珍游记～太郎与愉快的朋友们～,2009-06,42345,,,6640,6687,,,,
人参王国,人参王国,1997-01,42388,2143839,,,43843,,,,
超重神グラヴィオンZwei,超重神GRAVION Zwei,2004-01,42690,3058573,,,,,,,
ヴァンドレッド the second stage,银河冒险战记 the second stage,2001-10,42691,5948589,md2162,178,181,,,71744,
イクシオン サーガ DT,伊克西翁传说DT,2012-10,42707,10810287,,9269,14765,tv/45822/season/1,tt2305660,262113,
めだかボックス アブノーマル,最强会长黑神 Abnormal,2012-10,42741,6439438,,9272,14527,tv/45858/season/2,tt2341171,257522,
こすぷれCOMPLEX,学院梦幻队,2002-05,42785,4287134,,278,982,,,75510,
マギ The labyrinth of magic,天方魔谭MAGI,2012-10,42786,10810306,md470,9268,14513,tv/60654/season/1,tt2425098,262094,
GUNDAM EVOLVE,高达 EVOLVE,2001-05,42789,1766697,,1125,3288,tv/21731,tt0159172,76547,Q1134906
Brave,勇敢传说,2012-06,42850,3036473,,,,movie/62177,tt1217209,,Q126796
わんおふ -one off-,One Off,2012-11,42859,10553046,md3268,9050,13283,,,261484,
マジでオタクなイングリッシュ!りぼんちゃん 〜英語で戦う魔法少女〜,御宅英文！魔法少女小缎带,2012-07,42869,10827178,,9281,14563,,,261755,
Peurs du noir,怕黑怪谈录,2008-10,43083,,,,,,,,
魔角侦探之大三角计划,魔角侦探之大三角计划,2012-07,43099,11629287,,,,,,,
緋色の欠片 第二章,绯色的欠片 第二章,2012-09,43118,10827340,md743,9284,14645,,,257098,
萌えCanちぇんじ!,萌幻变身,2012-05,43139,10785519,,8850,12501,,,,
サカサマのパテマ Beginning of the Day,颠倒的帕特玛 初始之日,2012-02,43159,10527232,,,13429,,,,
The Legend of Korra Book 2: Spirits,科拉传奇 第二季：神灵,2013-09,43180,,,,,,,,
まおゆう魔王勇者,魔王勇者,2013-01,43197,10864705,md444,9287,14833,tv/46302/season/1,tt2552230,264056,
ギャラクシーレーサー スキャン2ゴー,旋风四驱王,2010-08,43208,,md28220583,8668,10869,,,262502,
獣旋バトル モンスーノ,能量兽之战,2012-10,43300,,,,13185,,,,
AURA 〜魔竜院光牙最後の闘い〜,AURA ～魔龙院光牙最后的战斗～,2013-04,43310,10864742,md28224170,9294,14669,movie/225086,tt2487126,,Q123344372
我叫MT 第六季,我叫MT 第六季,2012-07,43383,25766798,,,,,,,
いぬかみっ! THE MOVIE 特命霊的捜査官・仮名史郎っ!,犬神 剧场版,2007-04,43386,2043173,,4938,2132,movie/69093,tt0984049,81100,
PERSONA3 THE MOVIE #1 Spring of Birth,女神异闻录3 剧场版 第一章 春生,2013-11,43404,10877441,md2845,,,movie/212153,tt3198652,,Q15041365
エルフを狩るモノたち II,妖精狩猎者II,1997-10,43473,,,80,1046,,,72447,
ハーメルンのバイオリン弾き,魔法提琴手,1996-10,43492,2988934,,775,1325,,,252176,
モエかん THE ANIMATION,萌娘商社,2003-12,43507,3757354,,1633,625,,,261440,
美少女戦士セーラームーンCrystal,美少女战士Crystal,2014-07,43523,11498786,,9306,14751,tv/61339/season/1,tt3124992,275039,Q16138249
神様はじめました,元气少女缘结神,2012-10,43525,10877415,,9298,14713,tv/62741/season/1,tt2320220,262106,
俺の彼女と幼なじみが修羅場すぎる,我女友与青梅竹马的惨烈修罗场,2013-01,43557,23090008,md2667,9305,14749,tv/53296/season/1,tt2552240,264052,Q184352
ジョジョの奇妙な冒険,JOJO的奇妙冒险,2012-10,43558,11498785,md28223479,9304,14719,movie/1362887,tt2359704,262954,
D.C.III ～ダ・カーポIII～,初音岛III,2013-01,43574,11226101,,9307,14827,,,264524,
劇場版 空の境界 未来福音,剧场版 空之境界 未来福音,2013-09,43581,11499092,,9309,14807,movie/212156,tt2983564,82099,Q17002320
Superman vs. The Elite,超人大战极英盟,2012-06,43638,10533890,,,,,,,
Legend of DUO,迪奥传说,2004-10,43929,3732114,,2694,600,,,182691,
Fate/kaleid liner プリズマ☆イリヤ,Fate/kaleid liner 魔法少女☆伊莉雅,2013-07,43951,10554939,,9042,14829,tv/63576/season/1,tt2904426,269319,Q89247495
アキハバラ電脳組 2011年の夏休み,秋叶原电脑组 2011年的暑假,1999-08,43952,5974876,md5475,2731,2289,,,72845,
第5回東方M-1ぐらんぷり,第五届东方M-1漫才大赛,2010-12,43972,,,,,,,,
シャイナ・ダルク 〜黒き月の王と蒼碧の月の姫君〜,Shine Dark ～黑月之王与苍碧月之公主～,2008-03,43973,5954499,,,,,,,
機動戦士ガンダムSEED MSV ASTRAY,机动战士高达SEED MSV ASTRAY,2004-03,43982,1863360,,2445,864,,tt0495361,254931,
ピーチガール,蜜桃女孩,2005-01,44110,26761228,md2958,2743,325,movie/438551,tt5593416,78883,Q39070278
映画 スマイルプリキュア! 絵本の中はみんなチグハグ!,电影 Smile 光之美少女！儿童图画书里的世界都不协调！,2012-10,44111,10467128,,8939,15307,movie/179883,,255904,
十万个冷笑话 第一季,十万个冷笑话 第一季,2012-07,44120,11503638,,14311,33193,,,,
ウルトラニャン 星空から舞い降りたふしぎネコ,奥特猫 从天而降的不可思议猫咪,1997-04,44185,6008476,,8191,4681,,,,
ウルトラニャン2 ハッピー大作戦,奥特猫2 快乐大作战,1998-03,44186,6008477,,8192,4682,,,,
纳米核心,纳米核心,2014-02,44461,11507137,,12195,33266,,,,
LILY-C.A.T.,灵猫 C.A.T.,1987-09,44521,3707511,,1132,3258,movie/67253,tt0093420,,Q6548461
水浒英雄,水浒英雄,,44634,,,,,,,,
ドラゴンボールZ 神と神,龙珠Z 神与神,2013-03,44636,11503382,,9314,14837,movie/126963,tt2263944,81472,Q1150595
马丁的早晨,,2004-02,44675,3632505,,,,,,,
大耳朵图图,,2004-06,44676,3111378,,,43881,,,,
Biker Mice from Mars,火星鼠骑士,1993-09,44678,1903668,,,,,,,
神雕俠侶I：古墓奇緣,神雕侠侣I：古墓奇缘,2001-10,44679,1940491,,,,,,,
メダロット,徽章战士,1999-07,44680,5132622,,3303,1138,,,76906,
マルドゥック・スクランブル 燃焼,壳中少女 燃烧,2011-09,44690,6096710,,,10624,movie/73530,tt2048804,,Q106589598
マルドゥック・スクランブル 排気,壳中少女 排气,2012-09,44691,10355625,,,12053,movie/122662,tt2423504,,Q106589657
劇場版 魔法少女まどか☆マギカ [後編] 永遠の物語,剧场版 魔法少女小圆 [后篇] 永远的物语,2012-10,44692,10569150,md28220104,,11979,movie/152044,tt2194724,,Q3842375
劇場版 魔法少女まどか☆マギカ [新編] 叛逆の物語,剧场版 魔法少女小圆 [新篇] 叛逆的物语,2013-10,44693,10569151,md28220105,8778,,movie/212162,tt2457282,219181,Q17479150
劇場版 HUNTER×HUNTER 緋色の幻影,猎人剧场版：绯色幻影,2013-01,44705,10546007,md879,9323,13271,movie/211755,tt2918988,252322,Q11398237
頭文字D Extra Stage,头文字D Extra Stage,2001-03,44758,25864039,md28234400,631,822,movie/1390599,tt7941838,70900,
きグルみっく☆V3,布偶萝莉战士V3,2009-04,44775,,,6492,6318,,,,
まりもの花 〜最強武闘派小学生伝説〜,玛丽莫之花~最强武斗派小学生传说~,2012-05,44796,11523250,md4541,8867,13835,,,,
SF西遊記スタージンガー,太空西游记,1978-04,44932,35176633,,,,,,,
ドラゴンボール 神龍の伝説,龙珠 神龙传说,1986-12,44936,3059208,,1141,502,movie/39144,tt0142251,76666,Q1255021
ドラゴンボール 魔神城のねむり姫,龙珠 魔神城里的睡美人,1987-07,44937,3059211,,1954,891,movie/39145,tt0142249,76666,Q2556509
ドラゴンボール 摩訶不思議大冒険,龙珠 摩诃不可思议的冒险,1988-07,44938,3059212,,1142,892,movie/116776,tt0142248,76666,Q2581981
ドラゴンボールZ オラの悟飯をかえせッ!!,龙珠Z 热血热斗,1989-07,44939,3529055,,1043,894,movie/28609,tt0142235,81472,Q475559
ドラゴンボールZ この世で一番強いヤツ,龙珠Z 世上最强之人,1990-03,44940,3529061,,1044,895,movie/39100,tt0142240,81472,Q984139
ドラゴンボールZ 地球まるごと超決戦,龙珠Z 地球争霸战,1990-07,44941,3529069,,762,896,movie/39101,tt0142233,81472,Q1254986
ドラゴンボールZ 超サイヤ人だ孫悟空,龙珠Z 超级赛亚人孙悟空,1991-03,44942,3442684,,763,897,movie/39102,tt0142244,81472,Q1815243
ドラゴンボールZ  とびっきりの最強対最強,龙珠Z 最强对最强,1991-07,44943,3338150,,1045,898,movie/24752,tt1125254,81472,Q1255003
真救世主伝説 北斗の拳 ラオウ伝 殉愛の章,真救世主传说 北斗神拳 拉欧传 殉爱之章,2006-03,44961,1903060,,3038,1773,movie/109080,tt0456980,79156,Q16642239
蒼き流星SPTレイズナー OVA,苍之流星SPT雷兹纳 OVA,1986-08,45048,4848064,md4036,,,,,,
ルパン三世 ルパンVS複製人間,鲁邦三世 鲁邦VS克隆人,1978-12,45054,1962615,,,,movie/30143,tt0078187,,Q1756220
山水情,山水情,1988-03,45089,1316626,,11939,13755,movie/195804,tt0355439,,Q3149471
エウレカセブンAO -ユングフラウの花々たち-,交响诗篇AO 少女之花,2012-09,45143,11639329,,9147,14875,,,79360,
たまゆら～もあぐれっしぶ～,玉响～more aggressive～,2013-07,45213,10569146,md515,9107,15731,,tt28713595,195571,
ベルセルク 黄金時代篇II ドルドレイ攻略,剑风传奇 黄金时代篇II 多尔多雷攻略,2012-06,45240,7051373,,,,movie/118412,tt2358911,,Q52228601
ベルセルク  黄金時代篇III 降臨,剑风传奇 黄金时代篇III 降临,2013-02,45241,7051375,,,12115,movie/144288,tt2358913,,Q52229064
KAIKANフレーズ,快感指令,1999-04,45329,2286301,,,,,,,
Gravity Falls Season 1,怪诞小镇 第一季,2012-06,45336,6874354,,,,tv/40075/season/1,tt1865718,259972,Q550555
バトルスピリッツ ソードアイズ,战斗之魂 Sword Eyes,2012-09,45337,,,9329,14913,,,,
華ヤカ哉、我ガ一族 キネトグラフ,华丽一族,2012-12,45339,10733425,,,,,,,
爆裂天使 ~インフィニティ~,爆裂天使INFINITY,2007-03,45375,4327982,,3386,2205,movie/45392,,74908,
ドラゴンボールZ 激突!!100億パワーの戦士たち,龙珠Z 一百亿能量战士们,1992-03,45391,3552817,,1046,899,movie/39103,tt0142237,81472,Q1254983
ドラゴンボールZ 極限バトル!!三大超サイヤ人,龙珠Z 激战人造人,1992-07,45392,3271272,,548,900,movie/39104,tt0142241,81472,Q774058
ドラゴンボールZ 燃えつきろ!!熱戦・烈戦・超激戦,龙珠Z 传说中的超级赛亚人,1993-03,45393,3271272,,905,901,movie/34433,tt0142242,81472,Q543064
ドラゴンボールZ 銀河ギリギリ!!ぶっちぎりの凄い奴,龙珠Z 银河最强战士,1993-07,45394,3442793,,1069,902,movie/39105,tt0142238,81472,Q1255010
ドラゴンボールZ 危険なふたり!超戦士はねむれない,龙珠Z 两人的危机,1994-03,45395,3089305,,1070,903,movie/44251,tt0142239,81472,Q746383
リコーダーとランドセル OAD,竖笛与双肩书包 OAD,2012-07,45414,23230190,md1676,,,,,,
にじよめ学園ズキューーン葵,虹嫁學園射手葵,,45416,,,,,,,,
マクロスFB7 銀河流魂 オレノウタヲキケ!,超时空要塞FB7 银河流魂,2012-10,45624,11529497,,9337,15177,,,,
